ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Electric range (km)
1280217,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*00,XP13M(A),NSP13(MH),NSP131R-CHXGBW(2Q),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,113,,2510,1465,1455,PETROL,M,1496,82,,,,,,,P,2020,
1280218,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXGBW(6P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,113,,2510,1465,1455,PETROL,M,1496,82,,,,,,,P,2020,
1280219,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXGBW(6P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,113,,2510,1465,1455,PETROL,M,1496,82,,,,,,,P,2020,
1280220,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*00,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2Q),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1280221,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1280222,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1280223,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1280224,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1280225,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1280226,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282171,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282172,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282173,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282174,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282175,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282176,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282177,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*01,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2P),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282250,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282251,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282252,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282253,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282254,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282255,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282256,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282257,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282258,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282259,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282260,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282261,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282262,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282263,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282959,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282960,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282961,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282962,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282963,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282964,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282965,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282966,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282967,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282968,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282969,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282970,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282971,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
1282972,CY,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA,e6*2007/46*0344*02-w,XP13M(A),NSP13(MH),NSP131R-CHXNBW(2R),TOYOTA,TOYOTA YARIS,M1,M1,1,1140,,112,135,2510,1485,1470,PETROL,M,1496,82,,,,,,,P,2020,
759739,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*10,F2A,X0H9T2,FZAA151A,MERCEDES,A 180,M1,M1,1,1375,,120,135,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759740,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*10,F2A,X0H9T2,FZAA151A,MERCEDES,A 180,M1,M1,1,1375,,120,135,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759741,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*10,F2A,X0H9T2,FZAA151A,MERCEDES,A 180,M1,M1,1,1375,,120,135,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759742,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*09,F2A,X0H9T2,FZAA151A,MERCEDES,A 180,M1,M1,1,1375,,120,135,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759743,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*09,F2A,X0H9T2,FZAA151A,MERCEDES,A 180,M1,M1,1,1375,,120,135,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759744,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*09,F2A,X0H9T2,FZAA151A,MERCEDES,A 180,M1,M1,1,1375,,120,135,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759745,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*10,F2A,X2H9T2,FZAA150A,MERCEDES,A 180,M1,M1,1,1365,,121,138,2729,1569,1574,PETROL,M,1332,100,,,,,,,P,2020,
759746,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*09,F2A,X0H9T2,FZAA150A,MERCEDES,A180,M1,M1,1,,,120,138,2729,1569,1574,PETROL,M,1332,100,,,,,,,P,2020,
759747,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*09,F2A,X2H9T2,FZAA151A,MERCEDES,A180,M1,M1,1,1365,,121,136,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759748,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*09,F2A,X2H9T2,FZAA151A,MERCEDES,A180,M1,M1,1,1365,,121,136,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759749,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*09,F2A,X2H9T2,FZAA151A,MERCEDES,A180,M1,M1,1,1365,,121,136,2729,1569,1558,PETROL,M,1332,100,,,,,,,P,2020,
759750,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*10,F2A,X051T1,1ZAA050A,MERCEDES,AMG A 35,M1,M1,1,1570,,167,181,2729,1590,1583,PETROL,M,1991,225,,,,,,,P,2020,
759751,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1829*12,F2A,X051T1,1ZAA150A,MERCEDES,AMG A 35,M1,M1,1,1590,,171,185,2729,1590,1583,PETROL,M,1991,225,,,,,,,P,2020,
759752,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1830*04-w,463A,C78FT1,CZAA050A,MERCEDES,AMG G 63,M1,M1,1,2560,,299,343,2890,1657,1658,PETROL,M,3982,430,,,,,,,P,2020,
759753,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1830*05,463A,C78FT1,CZAA050A,MERCEDES,AMG G 63,M1,M1,1,2560,,299,343,2890,1657,1658,PETROL,M,3982,430,,,,,,,P,2020,
759754,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1830*04,463A,C78FT1,CZAA050A,MERCEDES,AMG G 63,M1,M1,1,2560,,299,,2890,1657,1658,PETROL,M,3982,430,,,,,,,P,2020,
759755,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1909*04,F2B,00H9T2,FZAZ150A,MERCEDES,B 180,M1,M1,1,1405,,129,,2729,1569,1574,PETROL,M,1332,100,,,,,,,P,2020,
759756,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1909*04,F2B,00H7T2,FZAA150A,MERCEDES,B 200,M1,M1,1,1410,,128,,2729,1569,1574,PETROL,M,1332,120,,,,,,,P,2020,
759757,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0431*56,204,R07GT0,CRAA052A,MERCEDES,C 180,M1,M1,1,1475,,143,163,2840,1589,1573,PETROL,M,1497,115,,,,,,,P,2020,
759758,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0431*57,204,R37GT0,CRAA047A,MERCEDES,C 180,M1,M1,1,1555,,143,162,2840,1577,1561,PETROL,M,1497,115,,,,,,,P,2020,
759759,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0431*57,204,R47GT0,CRAA047A,MERCEDES,C 180,M1,M1,1,1690,,150,173,2840,1577,1561,PETROL,M,1497,115,,,,,,,P,2020,
759760,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0431*55,204,R377T0,CRAA047A,MERCEDES,C 200,M1,M1,1,1590,,142,157,2840,1577,1561,PETROL,M,1497,135,,,,,,,P,2020,
759761,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0431*57,204,R377T0,CRAA047A,MERCEDES,C 200,M1,M1,1,1590,,142,156,2840,1577,1561,PETROL,M,1497,135,,,,,,,P,2020,
759762,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1912*08,F2CLA,33H9T2,FZAA150A,MERCEDES,CLA 180,M1,M1,1,1425,,123,136,2729,1613,1613,PETROL,M,1332,100,,,,,,,P,2020,
759763,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1912*08,F2CLA,33H9T2,FZAA150A,MERCEDES,CLA 180,M1,M1,1,1425,,123,136,2729,1613,1613,PETROL,M,1332,100,,,,,,,P,2020,
759764,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1912*05,F2CLA,33H7T2,FZAA154A,MERCEDES,CLA 200,M1,M1,1,1420,,123,139,2729,1613,1613,PETROL,M,1332,120,,,,,,,P,2020,
759765,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1912*05,F2CLA,33H7T2,FZAA154A,MERCEDES,CLA 200,M1,M1,1,1420,,123,139,2729,1613,1613,PETROL,M,1332,120,,,,,,,P,2020,
759766,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1912*05,F2CLA,331CT2,HZAA150A,MERCEDES,CLA 200 D,M1,M1,1,1545,,110,129,2729,1613,1613,DIESEL,M,1950,110,,,,,,,P,2020,
759767,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1912*05,F2CLA,3346T2,GZAA154A,MERCEDES,CLA 250,M1,M1,1,1490,,135,154,2729,1603,1603,PETROL,M,1991,165,,,,,,,P,2020,
759768,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1818*08,R1ECLS,E36DT1,CZAC051A,MERCEDES,CLS 450 4MATIC,M1,M1,1,1940,,187,200,2939,1619,1635,PETROL,M,2999,270,,,,,,,P,2020,
759769,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0501*45,212,U032T0,CZAA152B,MERCEDES,E 200,M1,M1,1,1615,,151,165,2939,1621,1626,PETROL,M,1991,135,,,,,,,P,2020,
759770,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0501*47,212,U08KT0,CZAA050D,MERCEDES,E 200,M1,M1,1,1700,,151,165,2939,1607,1613,PETROL,H,1991,145,,,,,,,P,2020,
759771,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0501*47,212,U08KT0,CZAA050D,MERCEDES,E 200,M1,M1,1,1700,,151,165,2939,1607,1613,PETROL,H,1991,145,,,,,,,P,2020,
759772,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2001/116*0501*47,212,U08KT0,CZAA050D,MERCEDES,E 200,M1,M1,1,1700,,151,165,2939,1607,1613,PETROL,H,1991,145,,,,,,,P,2020,
759773,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1830*04,463A,C721T1,CZAA051A,MERCEDES,G 350 D,M1,M1,1,2451,,252,289,2890,1659,1660,DIESEL,M,2925,210,,,,,,,P,2020,
759774,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1830*05,463A,C721T1,CZAA051A,MERCEDES,G 350 D,M1,M1,1,2451,,252,289,2890,1659,1660,DIESEL,M,2925,210,,,,,,,P,2020,
759775,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1830*05,463A,C721T1,CZAA051A,MERCEDES,G 350 D,M1,M1,1,2451,,252,289,2890,1659,1660,DIESEL,M,2925,210,,,,,,,P,2020,
759776,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1909*08,F2B,0HH9T2,FZAA150A,MERCEDES,GLA 180,M1,M1,1,1480,,130,151,2729,1627,1619,PETROL,M,1332,100,,,,,,,P,2020,
759777,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1909*08,F2B,0HH9T2,FZAA150A,MERCEDES,GLA 180,M1,M1,1,1480,,130,151,2729,1627,1619,PETROL,M,1332,100,,,,,,,P,2020,
759778,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1909*08,F2B,0HH9T2,FZAA150A,MERCEDES,GLA 180,M1,M1,1,1480,,130,151,2729,1627,1619,PETROL,M,1332,100,,,,,,,P,2020,
759779,CY,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,MERCEDES-BENZ AG,e1*2007/46*1909*08,F2B,0HH9T2,FZAA150A,MERCEDES,GLA 180,M1,M1,1,1480,,130,151,2729,1627,1619,PETROL,M,1332,100,,,,,,,P,2020,
